,number_single,number_female,number_union,mean_attractiveness,corr_results,Model Params,Run
865,44,50,56,0.731,0.06954844656989023,"(100, 'matching', 5, 1, 10, 1)",17
866,42,50,58,0.731,0.06830408498286468,"(100, 'matching', 5, 1, 10, 1)",17
867,42,50,58,0.731,0.06830408498286468,"(100, 'matching', 5, 1, 10, 1)",17
868,40,50,60,0.727,1.7590946471347365e-06,"(100, 'matching', 5, 1, 10, 1)",17
869,38,50,62,0.725,0.019446557259868498,"(100, 'matching', 5, 1, 10, 1)",17
870,38,50,62,0.725,0.019446557259868498,"(100, 'matching', 5, 1, 10, 1)",17
871,34,50,66,0.725,0.019236096606172887,"(100, 'matching', 5, 1, 10, 1)",17
872,34,50,66,0.725,0.019236096606172887,"(100, 'matching', 5, 1, 10, 1)",17
873,34,50,66,0.725,0.019236096606172887,"(100, 'matching', 5, 1, 10, 1)",17
874,32,50,68,0.724,0.013261242287605045,"(100, 'matching', 5, 1, 10, 1)",17
875,28,50,72,0.7190000000000001,0.035268364626472086,"(100, 'matching', 5, 1, 10, 1)",17
876,26,50,74,0.72,0.049335655882784726,"(100, 'matching', 5, 1, 10, 1)",17
877,22,50,78,0.7190000000000001,0.07605378220858826,"(100, 'matching', 5, 1, 10, 1)",17
878,18,50,82,0.714,0.14755335448842782,"(100, 'matching', 5, 1, 10, 1)",17
879,18,50,82,0.714,0.14755335448842782,"(100, 'matching', 5, 1, 10, 1)",17
880,12,50,88,0.714,0.11149958029373137,"(100, 'matching', 5, 1, 10, 1)",17
881,12,50,88,0.714,0.11149958029373137,"(100, 'matching', 5, 1, 10, 1)",17
882,10,50,90,0.714,0.10911546780251836,"(100, 'matching', 5, 1, 10, 1)",17
883,10,50,90,0.714,0.10911546780251836,"(100, 'matching', 5, 1, 10, 1)",17
884,100,50,0,,,"(100, 'matching', 5, 1, 10, 1)",18
885,100,50,0,,,"(100, 'matching', 5, 1, 10, 1)",18
886,100,50,0,,,"(100, 'matching', 5, 1, 10, 1)",18
887,98,50,2,0.7,,"(100, 'matching', 5, 1, 10, 1)",18
888,94,50,6,0.665,-0.0485103559716087,"(100, 'matching', 5, 1, 10, 1)",18
889,94,50,6,0.665,-0.0485103559716087,"(100, 'matching', 5, 1, 10, 1)",18
890,92,50,8,0.697,-0.09106022843530648,"(100, 'matching', 5, 1, 10, 1)",18
891,86,50,14,0.7110000000000001,0.45057603748753927,"(100, 'matching', 5, 1, 10, 1)",18
892,86,50,14,0.7110000000000001,0.45057603748753927,"(100, 'matching', 5, 1, 10, 1)",18
893,86,50,14,0.7110000000000001,0.45057603748753927,"(100, 'matching', 5, 1, 10, 1)",18
894,84,50,16,0.722,0.4998697323781266,"(100, 'matching', 5, 1, 10, 1)",18
895,84,50,16,0.722,0.4998697323781266,"(100, 'matching', 5, 1, 10, 1)",18
896,78,50,22,0.74,0.3287291998449965,"(100, 'matching', 5, 1, 10, 1)",18
897,74,50,26,0.741,0.2751414895712612,"(100, 'matching', 5, 1, 10, 1)",18
898,74,50,26,0.741,0.2751414895712612,"(100, 'matching', 5, 1, 10, 1)",18
899,68,50,32,0.735,0.21739579625847594,"(100, 'matching', 5, 1, 10, 1)",18
900,68,50,32,0.735,0.21739579625847594,"(100, 'matching', 5, 1, 10, 1)",18
901,64,50,36,0.733,0.047629735304828294,"(100, 'matching', 5, 1, 10, 1)",18
902,62,50,38,0.737,0.08626989039155426,"(100, 'matching', 5, 1, 10, 1)",18
903,58,50,42,0.736,0.07047934870092509,"(100, 'matching', 5, 1, 10, 1)",18
904,56,50,44,0.734,0.04487070327523974,"(100, 'matching', 5, 1, 10, 1)",18
905,56,50,44,0.734,0.04487070327523974,"(100, 'matching', 5, 1, 10, 1)",18
906,54,50,46,0.737,0.04905160913115773,"(100, 'matching', 5, 1, 10, 1)",18
907,52,50,48,0.733,0.10440918405142195,"(100, 'matching', 5, 1, 10, 1)",18
908,50,50,50,0.731,0.10948363183956597,"(100, 'matching', 5, 1, 10, 1)",18
909,50,50,50,0.731,0.10948363183956597,"(100, 'matching', 5, 1, 10, 1)",18
910,48,50,52,0.732,0.11631578928585935,"(100, 'matching', 5, 1, 10, 1)",18
911,48,50,52,0.732,0.11631578928585935,"(100, 'matching', 5, 1, 10, 1)",18
912,46,50,54,0.732,0.1111230627124996,"(100, 'matching', 5, 1, 10, 1)",18
913,44,50,56,0.73,0.09990446016889708,"(100, 'matching', 5, 1, 10, 1)",18
914,42,50,58,0.724,0.1818150025260687,"(100, 'matching', 5, 1, 10, 1)",18
915,36,50,64,0.721,0.10004078860786796,"(100, 'matching', 5, 1, 10, 1)",18
916,32,50,68,0.722,0.11328993493495876,"(100, 'matching', 5, 1, 10, 1)",18
917,28,50,72,0.722,0.04049344255565178,"(100, 'matching', 5, 1, 10, 1)",18
918,28,50,72,0.722,0.04049344255565178,"(100, 'matching', 5, 1, 10, 1)",18
919,28,50,72,0.722,0.04049344255565178,"(100, 'matching', 5, 1, 10, 1)",18
920,28,50,72,0.722,0.04049344255565178,"(100, 'matching', 5, 1, 10, 1)",18
921,26,50,74,0.721,-0.011840214313676673,"(100, 'matching', 5, 1, 10, 1)",18
922,26,50,74,0.721,-0.011840214313676673,"(100, 'matching', 5, 1, 10, 1)",18
923,24,50,76,0.7230000000000001,0.012355322749225768,"(100, 'matching', 5, 1, 10, 1)",18
924,24,50,76,0.7230000000000001,0.012355322749225768,"(100, 'matching', 5, 1, 10, 1)",18
925,22,50,78,0.722,-0.020132383860492507,"(100, 'matching', 5, 1, 10, 1)",18
926,22,50,78,0.722,-0.020132383860492507,"(100, 'matching', 5, 1, 10, 1)",18
927,20,50,80,0.7230000000000001,-0.02729133830940295,"(100, 'matching', 5, 1, 10, 1)",18
928,16,50,84,0.718,0.0315620612195671,"(100, 'matching', 5, 1, 10, 1)",18
929,16,50,84,0.718,0.0315620612195671,"(100, 'matching', 5, 1, 10, 1)",18
930,14,50,86,0.718,0.001862603547116656,"(100, 'matching', 5, 1, 10, 1)",18
931,12,50,88,0.717,-0.002535166984262816,"(100, 'matching', 5, 1, 10, 1)",18
932,12,50,88,0.717,-0.002535166984262816,"(100, 'matching', 5, 1, 10, 1)",18
933,12,50,88,0.717,-0.002535166984262816,"(100, 'matching', 5, 1, 10, 1)",18
934,12,50,88,0.717,-0.002535166984262816,"(100, 'matching', 5, 1, 10, 1)",18
935,12,50,88,0.717,-0.002535166984262816,"(100, 'matching', 5, 1, 10, 1)",18
936,100,50,0,,,"(100, 'matching', 10, 1, 5, 1)",19
937,94,50,6,0.6990000000000001,-0.9942305266855013,"(100, 'matching', 10, 1, 5, 1)",19
938,92,50,8,0.6990000000000001,-0.9941864697415228,"(100, 'matching', 10, 1, 5, 1)",19
939,88,50,12,0.708,-0.9313410226478924,"(100, 'matching', 10, 1, 5, 1)",19
940,86,50,14,0.713,-0.8744187027985926,"(100, 'matching', 10, 1, 5, 1)",19
941,84,50,16,0.725,-0.4759827098015725,"(100, 'matching', 10, 1, 5, 1)",19
942,78,50,22,0.727,-0.37211558660834687,"(100, 'matching', 10, 1, 5, 1)",19
943,78,50,22,0.727,-0.37211558660834687,"(100, 'matching', 10, 1, 5, 1)",19
944,74,50,26,0.7230000000000001,-0.3829027270124966,"(100, 'matching', 10, 1, 5, 1)",19
945,72,50,28,0.7230000000000001,-0.4343286166585729,"(100, 'matching', 10, 1, 5, 1)",19
946,70,50,30,0.722,-0.45829057165556575,"(100, 'matching', 10, 1, 5, 1)",19
947,68,50,32,0.718,-0.40990512453325345,"(100, 'matching', 10, 1, 5, 1)",19
948,64,50,36,0.717,-0.4481440820908408,"(100, 'matching', 10, 1, 5, 1)",19
949,64,50,36,0.717,-0.4481440820908408,"(100, 'matching', 10, 1, 5, 1)",19
950,62,50,38,0.716,-0.5563311468850008,"(100, 'matching', 10, 1, 5, 1)",19
951,62,50,38,0.716,-0.5563311468850008,"(100, 'matching', 10, 1, 5, 1)",19
952,60,50,40,0.717,-0.5462597944247156,"(100, 'matching', 10, 1, 5, 1)",19
953,54,50,46,0.72,-0.4771571084420089,"(100, 'matching', 10, 1, 5, 1)",19
954,54,50,46,0.72,-0.4771571084420089,"(100, 'matching', 10, 1, 5, 1)",19
955,52,50,48,0.72,-0.47703893514619145,"(100, 'matching', 10, 1, 5, 1)",19
956,52,50,48,0.72,-0.47703893514619145,"(100, 'matching', 10, 1, 5, 1)",19
957,50,50,50,0.718,-0.4519216706217863,"(100, 'matching', 10, 1, 5, 1)",19
958,50,50,50,0.718,-0.4519216706217863,"(100, 'matching', 10, 1, 5, 1)",19
959,48,50,52,0.716,-0.42720477842935856,"(100, 'matching', 10, 1, 5, 1)",19
960,48,50,52,0.716,-0.42720477842935856,"(100, 'matching', 10, 1, 5, 1)",19
961,46,50,54,0.716,-0.4388443966922696,"(100, 'matching', 10, 1, 5, 1)",19
962,44,50,56,0.7150000000000001,-0.44759723492669884,"(100, 'matching', 10, 1, 5, 1)",19
963,40,50,60,0.713,-0.47680912964857636,"(100, 'matching', 10, 1, 5, 1)",19
964,40,50,60,0.713,-0.47680912964857636,"(100, 'matching', 10, 1, 5, 1)",19
965,40,50,60,0.713,-0.47680912964857636,"(100, 'matching', 10, 1, 5, 1)",19
966,40,50,60,0.713,-0.47680912964857636,"(100, 'matching', 10, 1, 5, 1)",19
967,34,50,66,0.714,-0.47514031246084265,"(100, 'matching', 10, 1, 5, 1)",19
968,30,50,70,0.712,-0.491368776823697,"(100, 'matching', 10, 1, 5, 1)",19
969,28,50,72,0.712,-0.4910946411918304,"(100, 'matching', 10, 1, 5, 1)",19
970,28,50,72,0.712,-0.4910946411918304,"(100, 'matching', 10, 1, 5, 1)",19
971,26,50,74,0.71,-0.501559044276538,"(100, 'matching', 10, 1, 5, 1)",19
972,26,50,74,0.71,-0.501559044276538,"(100, 'matching', 10, 1, 5, 1)",19
973,24,50,76,0.7110000000000001,-0.4907480259151037,"(100, 'matching', 10, 1, 5, 1)",19
974,24,50,76,0.7110000000000001,-0.4907480259151037,"(100, 'matching', 10, 1, 5, 1)",19
975,24,50,76,0.7110000000000001,-0.4907480259151037,"(100, 'matching', 10, 1, 5, 1)",19
976,22,50,78,0.71,-0.49769812567028093,"(100, 'matching', 10, 1, 5, 1)",19
977,20,50,80,0.7110000000000001,-0.4961474086629137,"(100, 'matching', 10, 1, 5, 1)",19
978,20,50,80,0.7110000000000001,-0.4961474086629137,"(100, 'matching', 10, 1, 5, 1)",19
979,18,50,82,0.7110000000000001,-0.49914601927443397,"(100, 'matching', 10, 1, 5, 1)",19
980,18,50,82,0.7110000000000001,-0.49914601927443397,"(100, 'matching', 10, 1, 5, 1)",19
981,18,50,82,0.7110000000000001,-0.49914601927443397,"(100, 'matching', 10, 1, 5, 1)",19
982,18,50,82,0.7110000000000001,-0.49914601927443397,"(100, 'matching', 10, 1, 5, 1)",19
983,18,50,82,0.7110000000000001,-0.49914601927443397,"(100, 'matching', 10, 1, 5, 1)",19
984,18,50,82,0.7110000000000001,-0.49914601927443397,"(100, 'matching', 10, 1, 5, 1)",19
985,16,50,84,0.71,-0.5101415560532438,"(100, 'matching', 10, 1, 5, 1)",19
986,16,50,84,0.71,-0.5101415560532438,"(100, 'matching', 10, 1, 5, 1)",19
987,16,50,84,0.71,-0.5101415560532438,"(100, 'matching', 10, 1, 5, 1)",19
988,100,50,0,,,"(100, 'matching', 10, 1, 5, 1)",20
989,98,50,2,0.628,,"(100, 'matching', 10, 1, 5, 1)",20
990,98,50,2,0.628,,"(100, 'matching', 10, 1, 5, 1)",20
991,94,50,6,0.696,-0.348073416012531,"(100, 'matching', 10, 1, 5, 1)",20
992,94,50,6,0.696,-0.348073416012531,"(100, 'matching', 10, 1, 5, 1)",20
993,94,50,6,0.696,-0.348073416012531,"(100, 'matching', 10, 1, 5, 1)",20
994,94,50,6,0.696,-0.348073416012531,"(100, 'matching', 10, 1, 5, 1)",20
995,92,50,8,0.6980000000000001,-0.35423262071886835,"(100, 'matching', 10, 1, 5, 1)",20
996,90,50,10,0.7190000000000001,-0.03598688659372184,"(100, 'matching', 10, 1, 5, 1)",20
997,88,50,12,0.7070000000000001,0.057180328086852306,"(100, 'matching', 10, 1, 5, 1)",20
998,82,50,18,0.7230000000000001,0.09107847713700745,"(100, 'matching', 10, 1, 5, 1)",20
999,76,50,24,0.718,0.05398022268583702,"(100, 'matching', 10, 1, 5, 1)",20
1000,76,50,24,0.718,0.05398022268583702,"(100, 'matching', 10, 1, 5, 1)",20
1001,72,50,28,0.716,-0.05444028632058229,"(100, 'matching', 10, 1, 5, 1)",20
1002,70,50,30,0.714,-0.1389689121331717,"(100, 'matching', 10, 1, 5, 1)",20
1003,66,50,34,0.713,-0.1428898434956384,"(100, 'matching', 10, 1, 5, 1)",20
1004,64,50,36,0.712,-0.13692725265691358,"(100, 'matching', 10, 1, 5, 1)",20
1005,64,50,36,0.712,-0.13692725265691358,"(100, 'matching', 10, 1, 5, 1)",20
1006,62,50,38,0.712,-0.14540319018826553,"(100, 'matching', 10, 1, 5, 1)",20
1007,62,50,38,0.712,-0.14540319018826553,"(100, 'matching', 10, 1, 5, 1)",20
1008,60,50,40,0.7110000000000001,-0.19004550088231661,"(100, 'matching', 10, 1, 5, 1)",20
1009,58,50,42,0.712,-0.18451372982951852,"(100, 'matching', 10, 1, 5, 1)",20
1010,56,50,44,0.713,-0.2111792860078455,"(100, 'matching', 10, 1, 5, 1)",20
1011,56,50,44,0.713,-0.2111792860078455,"(100, 'matching', 10, 1, 5, 1)",20
1012,56,50,44,0.713,-0.2111792860078455,"(100, 'matching', 10, 1, 5, 1)",20
1013,54,50,46,0.712,-0.22810552509184284,"(100, 'matching', 10, 1, 5, 1)",20
1014,52,50,48,0.709,-0.18750974633318396,"(100, 'matching', 10, 1, 5, 1)",20
1015,52,50,48,0.709,-0.18750974633318396,"(100, 'matching', 10, 1, 5, 1)",20
1016,48,50,52,0.7070000000000001,-0.18286807384958736,"(100, 'matching', 10, 1, 5, 1)",20
1017,48,50,52,0.7070000000000001,-0.18286807384958736,"(100, 'matching', 10, 1, 5, 1)",20
1018,46,50,54,0.706,-0.1644670443062533,"(100, 'matching', 10, 1, 5, 1)",20
1019,46,50,54,0.706,-0.1644670443062533,"(100, 'matching', 10, 1, 5, 1)",20
1020,44,50,56,0.705,-0.1775652066873483,"(100, 'matching', 10, 1, 5, 1)",20
1021,42,50,58,0.706,-0.1651307353044197,"(100, 'matching', 10, 1, 5, 1)",20
1022,42,50,58,0.706,-0.1651307353044197,"(100, 'matching', 10, 1, 5, 1)",20
1023,38,50,62,0.705,-0.2498182914985674,"(100, 'matching', 10, 1, 5, 1)",20
1024,34,50,66,0.7070000000000001,-0.2286572779135025,"(100, 'matching', 10, 1, 5, 1)",20
1025,34,50,66,0.7070000000000001,-0.2286572779135025,"(100, 'matching', 10, 1, 5, 1)",20
1026,34,50,66,0.7070000000000001,-0.2286572779135025,"(100, 'matching', 10, 1, 5, 1)",20
1027,30,50,70,0.704,-0.24821281745805077,"(100, 'matching', 10, 1, 5, 1)",20
1028,28,50,72,0.706,-0.2325117364180235,"(100, 'matching', 10, 1, 5, 1)",20
1029,28,50,72,0.706,-0.2325117364180235,"(100, 'matching', 10, 1, 5, 1)",20
1030,26,50,74,0.705,-0.22865698466975418,"(100, 'matching', 10, 1, 5, 1)",20
1031,24,50,76,0.705,-0.24333126749165676,"(100, 'matching', 10, 1, 5, 1)",20
1032,22,50,78,0.706,-0.2573949747321675,"(100, 'matching', 10, 1, 5, 1)",20
1033,18,50,82,0.7030000000000001,-0.17695397990349787,"(100, 'matching', 10, 1, 5, 1)",20
1034,16,50,84,0.705,-0.16118317067494764,"(100, 'matching', 10, 1, 5, 1)",20
1035,16,50,84,0.705,-0.16118317067494764,"(100, 'matching', 10, 1, 5, 1)",20
1036,16,50,84,0.705,-0.16118317067494764,"(100, 'matching', 10, 1, 5, 1)",20
1037,16,50,84,0.705,-0.16118317067494764,"(100, 'matching', 10, 1, 5, 1)",20
1038,16,50,84,0.705,-0.16118317067494764,"(100, 'matching', 10, 1, 5, 1)",20
1039,14,50,86,0.706,-0.1401032188724878,"(100, 'matching', 10, 1, 5, 1)",20
1040,100,50,0,,,"(100, 'matching', 10, 1, 5, 1)",21
1041,98,50,2,0.753,,"(100, 'matching', 10, 1, 5, 1)",21
1042,98,50,2,0.753,,"(100, 'matching', 10, 1, 5, 1)",21
1043,96,50,4,0.764,-1.0,"(100, 'matching', 10, 1, 5, 1)",21
1044,96,50,4,0.764,-1.0,"(100, 'matching', 10, 1, 5, 1)",21
1045,96,50,4,0.764,-1.0,"(100, 'matching', 10, 1, 5, 1)",21
1046,92,50,8,0.765,-0.6887560775406112,"(100, 'matching', 10, 1, 5, 1)",21
1047,90,50,10,0.743,-0.05696679792968082,"(100, 'matching', 10, 1, 5, 1)",21
1048,86,50,14,0.745,-0.0777706218288755,"(100, 'matching', 10, 1, 5, 1)",21
1049,86,50,14,0.745,-0.0777706218288755,"(100, 'matching', 10, 1, 5, 1)",21
1050,86,50,14,0.745,-0.0777706218288755,"(100, 'matching', 10, 1, 5, 1)",21
1051,82,50,18,0.738,0.05619371089830122,"(100, 'matching', 10, 1, 5, 1)",21
1052,82,50,18,0.738,0.05619371089830122,"(100, 'matching', 10, 1, 5, 1)",21
1053,80,50,20,0.738,-0.09944992146705546,"(100, 'matching', 10, 1, 5, 1)",21
1054,76,50,24,0.7230000000000001,0.21443965916087296,"(100, 'matching', 10, 1, 5, 1)",21
1055,74,50,26,0.721,0.1529921434783873,"(100, 'matching', 10, 1, 5, 1)",21
1056,68,50,32,0.721,0.27141829111729393,"(100, 'matching', 10, 1, 5, 1)",21
1057,68,50,32,0.721,0.27141829111729393,"(100, 'matching', 10, 1, 5, 1)",21
1058,64,50,36,0.724,0.3388390930401534,"(100, 'matching', 10, 1, 5, 1)",21
1059,64,50,36,0.724,0.3388390930401534,"(100, 'matching', 10, 1, 5, 1)",21
1060,62,50,38,0.718,0.22520546462147834,"(100, 'matching', 10, 1, 5, 1)",21
1061,62,50,38,0.718,0.22520546462147834,"(100, 'matching', 10, 1, 5, 1)",21
1062,60,50,40,0.717,0.1942813778831626,"(100, 'matching', 10, 1, 5, 1)",21
1063,54,50,46,0.7190000000000001,0.23059604015491086,"(100, 'matching', 10, 1, 5, 1)",21
1064,52,50,48,0.721,0.23568983839827767,"(100, 'matching', 10, 1, 5, 1)",21
1065,52,50,48,0.721,0.23568983839827767,"(100, 'matching', 10, 1, 5, 1)",21
1066,48,50,52,0.72,0.2392110966978527,"(100, 'matching', 10, 1, 5, 1)",21
1067,46,50,54,0.718,0.22870121562211715,"(100, 'matching', 10, 1, 5, 1)",21
1068,44,50,56,0.717,0.16837903381515326,"(100, 'matching', 10, 1, 5, 1)",21
1069,40,50,60,0.717,0.13362275743610924,"(100, 'matching', 10, 1, 5, 1)",21
1070,38,50,62,0.7150000000000001,0.14156549454393574,"(100, 'matching', 10, 1, 5, 1)",21
1071,36,50,64,0.7110000000000001,0.13987280116651585,"(100, 'matching', 10, 1, 5, 1)",21
1072,36,50,64,0.7110000000000001,0.13987280116651585,"(100, 'matching', 10, 1, 5, 1)",21
1073,34,50,66,0.713,0.15024793415234988,"(100, 'matching', 10, 1, 5, 1)",21
1074,32,50,68,0.712,0.1376047261229312,"(100, 'matching', 10, 1, 5, 1)",21
1075,30,50,70,0.716,0.17347191784339763,"(100, 'matching', 10, 1, 5, 1)",21
1076,30,50,70,0.716,0.17347191784339763,"(100, 'matching', 10, 1, 5, 1)",21
1077,30,50,70,0.716,0.17347191784339763,"(100, 'matching', 10, 1, 5, 1)",21
1078,26,50,74,0.7150000000000001,0.17097691398384862,"(100, 'matching', 10, 1, 5, 1)",21
1079,26,50,74,0.7150000000000001,0.17097691398384862,"(100, 'matching', 10, 1, 5, 1)",21
1080,26,50,74,0.7150000000000001,0.17097691398384862,"(100, 'matching', 10, 1, 5, 1)",21
1081,24,50,76,0.7150000000000001,0.1690847347489372,"(100, 'matching', 10, 1, 5, 1)",21
1082,18,50,82,0.7150000000000001,0.15853522748984766,"(100, 'matching', 10, 1, 5, 1)",21
1083,18,50,82,0.7150000000000001,0.15853522748984766,"(100, 'matching', 10, 1, 5, 1)",21
1084,18,50,82,0.7150000000000001,0.15853522748984766,"(100, 'matching', 10, 1, 5, 1)",21
1085,16,50,84,0.7150000000000001,0.15702946133425383,"(100, 'matching', 10, 1, 5, 1)",21
1086,16,50,84,0.7150000000000001,0.15702946133425383,"(100, 'matching', 10, 1, 5, 1)",21
1087,16,50,84,0.7150000000000001,0.15702946133425383,"(100, 'matching', 10, 1, 5, 1)",21
1088,16,50,84,0.7150000000000001,0.15702946133425383,"(100, 'matching', 10, 1, 5, 1)",21
1089,16,50,84,0.7150000000000001,0.15702946133425383,"(100, 'matching', 10, 1, 5, 1)",21
1090,16,50,84,0.7150000000000001,0.15702946133425383,"(100, 'matching', 10, 1, 5, 1)",21
1091,16,50,84,0.7150000000000001,0.15702946133425383,"(100, 'matching', 10, 1, 5, 1)",21
1092,100,50,0,,,"(100, 'matching', 10, 1, 10, 1)",22
1093,64,50,36,0.9369999999999999,0.5095775284232616,"(100, 'matching', 10, 1, 10, 1)",22
1094,54,50,46,0.932,0.44328002860862054,"(100, 'matching', 10, 1, 10, 1)",22
1095,44,50,56,0.9339999999999999,0.3446774395187267,"(100, 'matching', 10, 1, 10, 1)",22
1096,40,50,60,0.931,0.3402709731235518,"(100, 'matching', 10, 1, 10, 1)",22
1097,32,50,68,0.9289999999999999,0.26782973541042193,"(100, 'matching', 10, 1, 10, 1)",22
1098,30,50,70,0.9279999999999999,0.270582605746817,"(100, 'matching', 10, 1, 10, 1)",22
1099,26,50,74,0.93,0.2837979449674619,"(100, 'matching', 10, 1, 10, 1)",22
1100,26,50,74,0.93,0.2837979449674619,"(100, 'matching', 10, 1, 10, 1)",22
1101,20,50,80,0.932,0.28408680292757726,"(100, 'matching', 10, 1, 10, 1)",22
1102,20,50,80,0.932,0.28408680292757726,"(100, 'matching', 10, 1, 10, 1)",22
1103,16,50,84,0.9289999999999999,0.29044414417503606,"(100, 'matching', 10, 1, 10, 1)",22
1104,16,50,84,0.9289999999999999,0.29044414417503606,"(100, 'matching', 10, 1, 10, 1)",22
1105,14,50,86,0.9279999999999999,0.30991373825906954,"(100, 'matching', 10, 1, 10, 1)",22
1106,14,50,86,0.9279999999999999,0.30991373825906954,"(100, 'matching', 10, 1, 10, 1)",22
1107,14,50,86,0.9279999999999999,0.30991373825906954,"(100, 'matching', 10, 1, 10, 1)",22
1108,14,50,86,0.9279999999999999,0.30991373825906954,"(100, 'matching', 10, 1, 10, 1)",22
1109,14,50,86,0.9279999999999999,0.30991373825906954,"(100, 'matching', 10, 1, 10, 1)",22
1110,14,50,86,0.9279999999999999,0.30991373825906954,"(100, 'matching', 10, 1, 10, 1)",22
1111,14,50,86,0.9279999999999999,0.30991373825906954,"(100, 'matching', 10, 1, 10, 1)",22
1112,14,50,86,0.9279999999999999,0.30991373825906954,"(100, 'matching', 10, 1, 10, 1)",22
1113,12,50,88,0.9279999999999999,0.30484777195010954,"(100, 'matching', 10, 1, 10, 1)",22
1114,8,50,92,0.9269999999999999,0.25406338712255216,"(100, 'matching', 10, 1, 10, 1)",22
1115,8,50,92,0.9269999999999999,0.25406338712255216,"(100, 'matching', 10, 1, 10, 1)",22
1116,8,50,92,0.9269999999999999,0.25406338712255216,"(100, 'matching', 10, 1, 10, 1)",22
1117,8,50,92,0.9269999999999999,0.25406338712255216,"(100, 'matching', 10, 1, 10, 1)",22
1118,8,50,92,0.9269999999999999,0.25406338712255216,"(100, 'matching', 10, 1, 10, 1)",22
1119,6,50,94,0.9279999999999999,0.26491312951950646,"(100, 'matching', 10, 1, 10, 1)",22
1120,6,50,94,0.9279999999999999,0.26491312951950646,"(100, 'matching', 10, 1, 10, 1)",22
1121,6,50,94,0.9279999999999999,0.26491312951950646,"(100, 'matching', 10, 1, 10, 1)",22
1122,6,50,94,0.9279999999999999,0.26491312951950646,"(100, 'matching', 10, 1, 10, 1)",22
1123,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1124,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1125,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1126,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1127,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1128,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1129,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1130,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1131,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1132,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1133,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1134,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1135,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1136,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1137,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1138,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1139,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1140,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1141,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1142,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1143,4,50,96,0.9269999999999999,0.2087166966638668,"(100, 'matching', 10, 1, 10, 1)",22
1144,100,50,0,,,"(100, 'matching', 10, 1, 10, 1)",23
1145,68,50,32,0.9179999999999999,-0.1350311163069606,"(100, 'matching', 10, 1, 10, 1)",23
1146,52,50,48,0.9199999999999999,-0.055368296141438365,"(100, 'matching', 10, 1, 10, 1)",23
1147,44,50,56,0.9189999999999999,-0.03322053100148529,"(100, 'matching', 10, 1, 10, 1)",23
1148,34,50,66,0.913,-0.021305565844847812,"(100, 'matching', 10, 1, 10, 1)",23
1149,30,50,70,0.9109999999999999,-0.10572879955367499,"(100, 'matching', 10, 1, 10, 1)",23
1150,30,50,70,0.9109999999999999,-0.10572879955367499,"(100, 'matching', 10, 1, 10, 1)",23
1151,26,50,74,0.913,-0.10159718582692974,"(100, 'matching', 10, 1, 10, 1)",23
1152,22,50,78,0.9099999999999999,-0.0835659409021337,"(100, 'matching', 10, 1, 10, 1)",23
1153,18,50,82,0.9119999999999999,-0.0716430152811184,"(100, 'matching', 10, 1, 10, 1)",23
1154,16,50,84,0.913,-0.08006867298954569,"(100, 'matching', 10, 1, 10, 1)",23
1155,16,50,84,0.913,-0.08006867298954569,"(100, 'matching', 10, 1, 10, 1)",23
1156,16,50,84,0.913,-0.08006867298954569,"(100, 'matching', 10, 1, 10, 1)",23
1157,14,50,86,0.913,-0.0790614009614996,"(100, 'matching', 10, 1, 10, 1)",23
1158,14,50,86,0.913,-0.0790614009614996,"(100, 'matching', 10, 1, 10, 1)",23
1159,14,50,86,0.913,-0.0790614009614996,"(100, 'matching', 10, 1, 10, 1)",23
